Category,Lines,City,Country,Date,Manager,Quantity sold,Sales Revenue,Gross Margin,Discount,Customer Satisfaction,Number of Issues reported,Comments,GMR,Year-Quarter
T-Shirts,Sweat-T-Shirts,Houston,USA,1/19/2014  12:00:00 AM,James Frank,"30,600.00","97,987.00","48,504.00","22,537.01",0.85,19.00,Item defect / bad quality,0.50,2014-Q1
T-Shirts,Sweat-T-Shirts,Austin,USA,3/3/2014  12:00:00 AM,James Frank,"14,600.00","45,351.00","22,409.00","7,709.67",0.91,17.00,Other / unknown,0.49,2014-Q1
T-Shirts,Sweat-T-Shirts,Miami,USA,2/20/2014  12:00:00 AM,James Frank,"14,150.00","45,102.00","21,722.00","9,020.40",0.94,18.00,Item defect / bad quality,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,Dallas,USA,3/9/2014  12:00:00 AM,James Frank,"14,400.00","43,894.00","20,291.00","7,461.98",0.89,13.00,Item defect / bad quality,0.46,2014-Q1
Sweats,Sweat-T-Shirts,Austin,USA,3/25/2014  12:00:00 AM,James Frank,50.00,155.00,69.00,34.10,0.86,12.00,Price too high / competition,0.45,2014-Q1
Sweats,Sweat-T-Shirts,Miami,USA,2/10/2014  12:00:00 AM,James Frank,50.00,155.00,69.00,31.00,0.93,19.00,Price too high / competition,0.45,2014-Q1
Sweats,Sweat-T-Shirts,Dallas,USA,1/21/2014  12:00:00 AM,James Frank,100.00,273.00,101.00,57.33,0.87,16.00,Behaviour of personnel,0.37,2014-Q1
T-Shirts,Sweat-T-Shirts,Moscow,Russia,1/1/2014  12:00:00 AM,Janet Bury,"20,550.00","65,397.00","31,497.00",56.84,0.81,12.00,Price too high / competition,0.48,2014-Q1
Sweats,Sweat-T-Shirts,Moscow,Russia,2/7/2014  12:00:00 AM,Janet Bury,100.00,225.00,100.00,91.84,0.93,15.00,Behaviour of personnel,0.44,2014-Q1
T-Shirts,Sweat-T-Shirts,"Bogota, D.C.",Colombia,1/31/2014  12:00:00 AM,Jay Jones,"14,850.00","46,649.00","22,465.00","5,390.64",0.90,15.00,Item not as described,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,London,United Kingdom,3/24/2014  12:00:00 AM,John Minker,"63,700.00","209,663.00","105,460.00",759.08,0.87,13.00,Price too high / competition,0.50,2014-Q1
T-Shirts,Sweat-T-Shirts,Liverpool,United Kingdom,3/26/2014  12:00:00 AM,John Minker,"18,100.00","54,411.00","25,751.00","2,380.49",0.94,11.00,Behaviour of personnel,0.47,2014-Q1
Sweats,Sweat-T-Shirts,London,United Kingdom,3/16/2014  12:00:00 AM,John Minker,100.00,172.00,55.00,219.92,0.84,12.00,Customer service,0.32,2014-Q1
T-Shirts,Sweat-T-Shirts,Lisbon,Portugal,2/16/2014  12:00:00 AM,Julie Jones,"20,900.00","63,645.00","29,421.00",84.40,0.92,18.00,Price too high / competition,0.46,2014-Q1
Sweats,Sweat-T-Shirts,Lisbon,Portugal,1/4/2014  12:00:00 AM,Julie Jones,150.00,396.00,146.00,141.93,0.87,25.00,Behaviour of personnel,0.37,2014-Q1
T-Shirts,Sweat-T-Shirts,Mumbai,India,2/22/2014  12:00:00 AM,Kiran Raj,"52,700.00","173,514.00","87,277.00","5,422.30",0.83,14.00,Behaviour of personnel,0.50,2014-Q1
T-Shirts,Sweat-T-Shirts,Delhi,India,1/16/2014  12:00:00 AM,Kiran Raj,"36,750.00","117,584.00","58,204.00","4,409.40",0.85,16.00,Behaviour of personnel,0.49,2014-Q1
Sweats,Sweat-T-Shirts,Mumbai,India,3/3/2014  12:00:00 AM,Kiran Raj,100.00,142.00,46.00,7.12,0.94,25.00,Item defect / bad quality,0.32,2014-Q1
T-Shirts,Sweat-T-Shirts,Lima,Peru,1/24/2014  12:00:00 AM,Larry Hill,"9,050.00","27,206.00","12,876.00","5,891.22",0.92,24.00,Customer service,0.47,2014-Q1
Sweats,Sweat-T-Shirts,Los Angeles,USA,1/24/2014  12:00:00 AM,Lia Armand,50.00,183.00,96.00,29.28,0.84,22.00,Other / unknown,0.52,2014-Q1
Sweats,Sweat-T-Shirts,San Francisco,USA,1/10/2014  12:00:00 AM,Lia Armand,150.00,529.00,269.00,95.22,0.82,22.00,Price too high / competition,0.51,2014-Q1
T-Shirts,Sweat-T-Shirts,New York,USA,1/14/2014  12:00:00 AM,Lia Armand,"43,900.00","144,595.00","72,731.00","21,689.25",0.92,11.00,Item defect / bad quality,0.50,2014-Q1
T-Shirts,Sweat-T-Shirts,San Francisco,USA,3/26/2014  12:00:00 AM,Lia Armand,"18,750.00","59,681.00","29,730.00","10,742.58",0.85,23.00,Item defect / bad quality,0.50,2014-Q1
T-Shirts,Sweat-T-Shirts,Chicago,USA,2/28/2014  12:00:00 AM,Lia Armand,"24,700.00","77,747.00","37,441.00","17,104.34",0.88,20.00,Item defect / bad quality,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,Los Angeles,USA,3/9/2014  12:00:00 AM,Lia Armand,"30,800.00","96,392.00","46,417.00","22,170.16",0.92,17.00,Item defect / bad quality,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,Washington,USA,2/3/2014  12:00:00 AM,Lia Armand,"15,050.00","45,342.00","21,459.00","10,428.66",0.89,15.00,,0.47,2014-Q1
Sweats,Sweat-T-Shirts,New York,USA,2/21/2014  12:00:00 AM,Lia Armand,50.00,119.00,38.00,23.80,0.86,12.00,Item not as described,0.32,2014-Q1
T-Shirts,Sweat-T-Shirts,Brussels,Belgium,2/28/2014  12:00:00 AM,Lois Wood,"7,050.00","21,847.00","10,337.00","4,899.78",0.87,17.00,Item not as described,0.47,2014-Q1
T-Shirts,Sweat-T-Shirts,Zurich,Switzerland,1/31/2014  12:00:00 AM,Maria Price,"8,650.00","26,336.00","12,175.00","4,289.04",0.81,14.00,Item not as described,0.46,2014-Q1
Sweats,Sweat-T-Shirts,Zurich,Switzerland,3/2/2014  12:00:00 AM,Maria Price,100.00,164.00,61.00,45.18,0.81,21.00,Item defect / bad quality,0.37,2014-Q1
T-Shirts,Sweat-T-Shirts,Seoul,South Korea,3/29/2014  12:00:00 AM,Marie Mann,"17,550.00","54,421.00","26,891.00","3,401.30",0.90,21.00,Customer service,0.49,2014-Q1
Sweats,Sweat-T-Shirts,Seoul,South Korea,2/16/2014  12:00:00 AM,Marie Mann,100.00,186.00,82.00,11.70,0.93,16.00,Other / unknown,0.44,2014-Q1
T-Shirts,Sweat-T-Shirts,Dakar,Senegal,2/24/2014  12:00:00 AM,Marry Williams,"8,800.00","27,309.00","12,921.00","3,641.10",0.86,20.00,Item not as described,0.47,2014-Q1
T-Shirts,Sweat-T-Shirts,Tunis,Tunisia,3/8/2014  12:00:00 AM,Marry Williams,"10,800.00","32,920.00","15,218.00","3,511.52",0.86,13.00,Item not as described,0.46,2014-Q1
Sweats,Sweat-T-Shirts,Tunis,Tunisia,1/19/2014  12:00:00 AM,Marry Williams,100.00,205.00,76.00,19.11,0.94,21.00,Item defect / bad quality,0.37,2014-Q1
T-Shirts,Sweat-T-Shirts,Frankfurt,Germany,1/26/2014  12:00:00 AM,Mary Smith,"26,250.00","82,837.00","39,265.00","5,562.96",0.94,19.00,Item not as described,0.47,2014-Q1
T-Shirts,Sweat-T-Shirts,Berlin,Germany,3/13/2014  12:00:00 AM,Mary Smith,"21,850.00","65,746.00","31,116.00",180.42,0.86,16.00,Price too high / competition,0.47,2014-Q1
Sweats,Sweat-T-Shirts,Tokyo,Japan,2/7/2014  12:00:00 AM,Mayumi Mai,200.00,635.00,323.00,27.79,0.85,14.00,Other / unknown,0.51,2014-Q1
T-Shirts,Sweat-T-Shirts,Tokyo,Japan,3/16/2014  12:00:00 AM,Mayumi Mai,"22,500.00","71,617.00","35,676.00","2,685.66",0.83,19.00,Behaviour of personnel,0.50,2014-Q1
T-Shirts,Sweat-T-Shirts,Osaka,Japan,2/12/2014  12:00:00 AM,Mayumi Mai,"29,650.00","93,297.00","44,930.00","4,081.77",0.92,14.00,Behaviour of personnel,0.48,2014-Q1
Sweats,Sweat-T-Shirts,Madrid,Spain,1/16/2014  12:00:00 AM,Nancy Miller,100.00,265.00,139.00,192.72,0.84,15.00,Item not as described,0.52,2014-Q1
T-Shirts,Sweat-T-Shirts,Barcelona,Spain,3/27/2014  12:00:00 AM,Nancy Miller,"35,850.00","112,733.00","54,290.00",244.62,0.94,13.00,Price too high / competition,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,Madrid,Spain,2/6/2014  12:00:00 AM,Nancy Miller,"44,700.00","139,768.00","67,304.00",216.25,0.81,15.00,Price too high / competition,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,Mexico City,Mexico,2/28/2014  12:00:00 AM,Nelly Wood,"26,350.00","86,757.00","43,639.00","8,398.80",0.87,16.00,Customer service,0.50,2014-Q1
Sweats,Sweat-T-Shirts,Mexico City,Mexico,3/27/2014  12:00:00 AM,Nelly Wood,50.00,71.00,23.00,260.32,0.94,13.00,Behaviour of personnel,0.32,2014-Q1
T-Shirts,Sweat-T-Shirts,Caracas,Venezuela,2/18/2014  12:00:00 AM,Nina Smith,"10,900.00","34,278.00","16,248.00","1,927.80",0.90,12.00,Price too high / competition,0.47,2014-Q1
T-Shirts,Sweat-T-Shirts,Bangkok,Thailand,1/30/2014  12:00:00 AM,Rita San,"17,000.00","54,122.00","26,066.00","3,044.34",0.92,11.00,Behaviour of personnel,0.48,2014-Q1
Sweats,Sweat-T-Shirts,Bangkok,Thailand,1/25/2014  12:00:00 AM,Rita San,100.00,186.00,83.00,5.85,0.91,14.00,Other / unknown,0.45,2014-Q1
T-Shirts,Sweat-T-Shirts,Buenos Aires,Argentina,1/28/2014  12:00:00 AM,Rose Sims,"18,400.00","58,792.00","29,102.00","4,669.98",0.85,16.00,Customer service,0.49,2014-Q1
T-Shirts,Sweat-T-Shirts,Johannesburg,South Africa,1/29/2014  12:00:00 AM,Sarah Am,"32,950.00","108,446.00","54,548.00","13,013.55",0.85,17.00,Item not as described,0.50,2014-Q1
T-Shirts,Sweat-T-Shirts,Pretoria,South Africa,2/15/2014  12:00:00 AM,Sarah Am,"10,650.00","33,826.00","16,292.00","4,510.20",0.86,23.00,Item not as described,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,Cape Town,South Africa,3/22/2014  12:00:00 AM,Sarah Am,"18,550.00","58,311.00","28,081.00","4,664.82",0.83,19.00,Item not as described,0.48,2014-Q1
T-Shirts,Sweat-T-Shirts,Durban,South Africa,3/9/2014  12:00:00 AM,Sarah Am,"11,300.00","34,007.00","16,095.00","4,534.20",0.86,25.00,Item not as described,0.47,2014-Q1
Sweats,Sweat-T-Shirts,Pretoria,South Africa,3/19/2014  12:00:00 AM,Sarah Am,50.00,117.00,52.00,9.30,0.93,21.00,Customer service,0.44,2014-Q1
Sweats,Sweat-T-Shirts,Johannesburg,South Africa,1/29/2014  12:00:00 AM,Sarah Am,50.00,89.00,29.00,7.14,0.95,22.00,Behaviour of personnel,0.33,2014-Q1
T-Shirts,Sweat-T-Shirts,Copenhagen,Denmark,2/28/2014  12:00:00 AM,Susan Karman,"8,500.00","27,061.00","13,033.00","1,634.01",0.90,12.00,Customer service,0.48,2014-Q1
Sweats,Sweat-T-Shirts,Copenhagen,Denmark,1/3/2014  12:00:00 AM,Susan Karman,50.00,93.00,42.00,36.54,0.91,11.00,Customer service,0.45,2014-Q1
T-Shirts,Sweat-T-Shirts,Singapore,Singapore,1/6/2014  12:00:00 AM,Vicky Zin,"14,050.00","43,694.00","20,673.00","2,730.90",0.86,15.00,Behaviour of personnel,0.47,2014-Q1
Jeans,Trousers,Nairobi,Kenya,2/28/2014  12:00:00 AM,Anne Coke,150.00,342.00,105.00,27.36,0.91,24.00,Price too high / competition,0.31,2014-Q1
Jeans,Trousers,Shanghai,China,1/22/2014  12:00:00 AM,Coe Li,200.00,547.00,168.00,23.94,0.92,13.00,Customer service,0.31,2014-Q1
Party pants,Trousers,Santiago,Chile,2/28/2014  12:00:00 AM,David Carl,100.00,356.00,187.00,31.60,0.87,13.00,Behaviour of personnel,0.53,2014-Q1
Jeans,Trousers,Santiago,Chile,3/16/2014  12:00:00 AM,David Carl,250.00,601.00,90.00,501.75,0.89,12.00,Item defect / bad quality,0.15,2014-Q1
Party pants,Trousers,Amsterdam,Netherlands,2/28/2014  12:00:00 AM,Dell Grass,250.00,687.00,308.00,143.20,0.91,18.00,Price too high / competition,0.45,2014-Q1
Jeans,Trousers,Amsterdam,Netherlands,1/4/2014  12:00:00 AM,Dell Grass,450.00,"1,400.00",465.00,61.28,0.89,25.00,Customer service,0.33,2014-Q1
Party pants,Trousers,Milan,Italy,1/1/2014  12:00:00 AM,Don Wilson,600.00,"2,314.00","1,222.00",409.95,0.83,21.00,Customer service,0.53,2014-Q1
Party pants,Trousers,Rome,Italy,2/28/2014  12:00:00 AM,Don Wilson,250.00,860.00,450.00,171.90,0.91,22.00,Item not as described,0.52,2014-Q1
Jeans,Trousers,Milan,Italy,3/15/2014  12:00:00 AM,Don Wilson,950.00,"2,720.00",717.00,18.27,0.87,25.00,Behaviour of personnel,0.26,2014-Q1
Jeans,Trousers,Rome,Italy,1/30/2014  12:00:00 AM,Don Wilson,600.00,"1,452.00",216.00,15.19,0.93,22.00,Behaviour of personnel,0.15,2014-Q1
Party pants,Trousers,Sydney,Australia,2/18/2014  12:00:00 AM,Ed Young,450.00,"1,554.00",808.00,97.20,0.91,12.00,Other / unknown,0.52,2014-Q1
Party pants,Trousers,Melbourne,Australia,3/17/2014  12:00:00 AM,Ed Young,800.00,"2,888.00","1,389.00",108.30,0.93,16.00,Item defect / bad quality,0.48,2014-Q1
Jeans,Trousers,Melbourne,Australia,1/13/2014  12:00:00 AM,Ed Young,850.00,"2,799.00",996.00,175.00,0.89,18.00,Item not as described,0.36,2014-Q1
Jeans,Trousers,Sydney,Australia,1/3/2014  12:00:00 AM,Ed Young,200.00,493.00,107.00,30.80,0.89,22.00,Behaviour of personnel,0.22,2014-Q1
Party pants,Trousers,Paris,France,2/12/2014  12:00:00 AM,Ellen Grey,"2,250.00","8,048.00","3,958.00",280.67,0.93,16.00,Behaviour of personnel,0.49,2014-Q1
Party pants,Trousers,Toulouse,France,1/14/2014  12:00:00 AM,Ellen Grey,500.00,"1,805.00",868.00,457.93,0.83,13.00,Behaviour of personnel,0.48,2014-Q1
Party pants,Trousers,Marseille,France,3/29/2014  12:00:00 AM,Ellen Grey,150.00,474.00,212.00,88.95,0.95,20.00,Price too high / competition,0.45,2014-Q1
Jeans,Trousers,Toulouse,France,1/27/2014  12:00:00 AM,Ellen Grey,550.00,"1,750.00",623.00,538.85,0.94,15.00,Item defect / bad quality,0.36,2014-Q1
Jeans,Trousers,Marseille,France,3/31/2014  12:00:00 AM,Ellen Grey,300.00,966.00,321.00,117.91,0.93,15.00,Customer service,0.33,2014-Q1
Jeans,Trousers,Paris,France,3/25/2014  12:00:00 AM,Ellen Grey,"1,100.00","3,328.00","1,024.00",344.85,0.92,16.00,Price too high / competition,0.31,2014-Q1
Jeans,Trousers,Lyon,France,1/20/2014  12:00:00 AM,Ellen Grey,150.00,456.00,140.00,381.72,0.91,11.00,Other / unknown,0.31,2014-Q1
Party pants,Trousers,Cairo,Egypt,1/10/2014  12:00:00 AM,Gabriel Walton,150.00,445.00,233.00,35.58,0.88,15.00,Behaviour of personnel,0.52,2014-Q1
Party pants,Trousers,Alexandria,Egypt,3/20/2014  12:00:00 AM,Gabriel Walton,"1,200.00","4,163.00","2,048.00",333.06,0.93,20.00,Item defect / bad quality,0.49,2014-Q1
Jeans,Trousers,Alexandria,Egypt,3/5/2014  12:00:00 AM,Gabriel Walton,600.00,"1,722.00",530.00,114.75,0.95,22.00,Customer service,0.31,2014-Q1
Jeans,Trousers,Cairo,Egypt,3/23/2014  12:00:00 AM,Gabriel Walton,300.00,751.00,112.00,80.16,0.89,22.00,Item defect / bad quality,0.15,2014-Q1
Party pants,Trousers,Sao Paulo,Brasil,1/27/2014  12:00:00 AM,Gary Dumin,250.00,958.00,506.00,"2,366.91",0.82,21.00,Other / unknown,0.53,2014-Q1
Party pants,Trousers,Rio de Janeiro,Brasil,3/15/2014  12:00:00 AM,Gary Dumin,400.00,"1,444.00",695.00,"6,428.97",0.95,15.00,Behaviour of personnel,0.48,2014-Q1
Jeans,Trousers,Rio de Janeiro,Brasil,3/7/2014  12:00:00 AM,Gary Dumin,450.00,"1,400.00",498.00,517.14,0.95,14.00,Item defect / bad quality,0.36,2014-Q1
Jeans,Trousers,Sao Paulo,Brasil,1/2/2014  12:00:00 AM,Gary Dumin,400.00,"1,126.00",297.00,341.22,0.88,23.00,Customer service,0.26,2014-Q1
Party pants,Trousers,Casablanca,Morocco,2/14/2014  12:00:00 AM,Gavin Boje,300.00,"1,197.00",632.00,127.68,0.91,24.00,Other / unknown,0.53,2014-Q1
Jeans,Trousers,Casablanca,Morocco,2/14/2014  12:00:00 AM,Gavin Boje,500.00,"1,407.00",371.00,131.32,0.91,15.00,Customer service,0.26,2014-Q1
Party pants,Trousers,Austin,USA,1/19/2014  12:00:00 AM,James Frank,150.00,593.00,311.00,100.81,0.95,25.00,Item not as described,0.52,2014-Q1
Party pants,Trousers,Dallas,USA,3/8/2014  12:00:00 AM,James Frank,350.00,"1,295.00",673.00,233.10,0.93,16.00,Behaviour of personnel,0.52,2014-Q1
Party pants,Trousers,Houston,USA,3/8/2014  12:00:00 AM,James Frank,"1,550.00","5,551.00","2,730.00","1,387.75",0.89,18.00,Behaviour of personnel,0.49,2014-Q1
Jeans,Trousers,Houston,USA,2/27/2014  12:00:00 AM,James Frank,750.00,"2,295.00",706.00,573.75,0.87,13.00,Price too high / competition,0.31,2014-Q1
Jeans,Trousers,Dallas,USA,1/27/2014  12:00:00 AM,James Frank,150.00,411.00,90.00,78.09,0.91,20.00,Item defect / bad quality,0.22,2014-Q1
Jeans,Trousers,Miami,USA,1/10/2014  12:00:00 AM,James Frank,150.00,387.00,66.00,58.05,0.93,14.00,Other / unknown,0.17,2014-Q1
Jeans,Trousers,Austin,USA,2/26/2014  12:00:00 AM,James Frank,400.00,"1,002.00",149.00,150.30,0.82,12.00,Behaviour of personnel,0.15,2014-Q1
Jeans,Trousers,Moscow,Russia,1/25/2014  12:00:00 AM,Janet Bury,250.00,562.00,96.00,125.51,0.90,11.00,Item not as described,0.17,2014-Q1
Party pants,Trousers,"Bogota, D.C.",Colombia,1/21/2014  12:00:00 AM,Jay Jones,100.00,356.00,186.00,15.45,0.88,25.00,Other / unknown,0.52,2014-Q1
Jeans,Trousers,"Bogota, D.C.",Colombia,2/9/2014  12:00:00 AM,Jay Jones,50.00,110.00,46.00,379.53,0.84,12.00,Item defect / bad quality,0.42,2014-Q1
Party pants,Trousers,London,United Kingdom,2/19/2014  12:00:00 AM,John Minker,"1,450.00","5,686.00","3,172.00",977.70,0.95,11.00,Other / unknown,0.56,2014-Q1
Party pants,Trousers,Liverpool,United Kingdom,3/30/2014  12:00:00 AM,John Minker,"1,600.00","4,413.00","1,872.00",275.80,0.84,23.00,Price too high / competition,0.42,2014-Q1
Jeans,Trousers,London,United Kingdom,2/28/2014  12:00:00 AM,John Minker,"1,400.00","4,267.00","1,566.00",164.58,0.85,21.00,Price too high / competition,0.37,2014-Q1
Jeans,Trousers,Liverpool,United Kingdom,2/5/2014  12:00:00 AM,John Minker,300.00,876.00,227.00,54.70,0.95,14.00,Item not as described,0.26,2014-Q1
Party pants,Trousers,Lisbon,Portugal,1/30/2014  12:00:00 AM,Julie Jones,550.00,"1,878.00",976.00,145.08,0.84,15.00,Behaviour of personnel,0.52,2014-Q1
Jeans,Trousers,Lisbon,Portugal,2/7/2014  12:00:00 AM,Julie Jones,250.00,596.00,130.00,30.00,0.85,21.00,Item defect / bad quality,0.22,2014-Q1
Party pants,Trousers,Mumbai,India,2/28/2014  12:00:00 AM,Kiran Raj,"1,200.00","4,705.00","2,625.00",264.69,0.95,18.00,Customer service,0.56,2014-Q1
Party pants,Trousers,Delhi,India,2/15/2014  12:00:00 AM,Kiran Raj,"1,900.00","6,661.00","3,276.00",291.41,0.93,24.00,Other / unknown,0.49,2014-Q1
Jeans,Trousers,Mumbai,India,3/12/2014  12:00:00 AM,Kiran Raj,"1,150.00","3,531.00","1,296.00",132.42,0.86,25.00,Behaviour of personnel,0.37,2014-Q1
Jeans,Trousers,Delhi,India,2/19/2014  12:00:00 AM,Kiran Raj,900.00,"2,754.00",847.00,172.20,0.84,13.00,Other / unknown,0.31,2014-Q1
Party pants,Trousers,Lima,Peru,3/15/2014  12:00:00 AM,Larry Hill,800.00,"2,207.00",936.00,790.72,0.93,12.00,Other / unknown,0.42,2014-Q1
Jeans,Trousers,Lima,Peru,2/14/2014  12:00:00 AM,Larry Hill,150.00,438.00,114.00,188.09,0.93,24.00,Item defect / bad quality,0.26,2014-Q1
Party pants,Trousers,New York,USA,3/12/2014  12:00:00 AM,Lia Armand,"1,000.00","3,921.00","2,188.00",784.20,0.93,17.00,Other / unknown,0.56,2014-Q1
Party pants,Trousers,San Francisco,USA,3/6/2014  12:00:00 AM,Lia Armand,400.00,"1,596.00",843.00,271.32,0.89,18.00,Customer service,0.53,2014-Q1
Party pants,Trousers,Chicago,USA,2/28/2014  12:00:00 AM,Lia Armand,150.00,593.00,309.00,142.32,0.95,21.00,Customer service,0.52,2014-Q1
Party pants,Trousers,Los Angeles,USA,3/13/2014  12:00:00 AM,Lia Armand,650.00,"2,406.00","1,157.00",360.90,0.88,23.00,Item not as described,0.48,2014-Q1
Party pants,Trousers,Washington,USA,1/19/2014  12:00:00 AM,Lia Armand,"1,300.00","3,678.00","1,560.00",662.04,0.82,15.00,Customer service,0.42,2014-Q1
Jeans,Trousers,Chicago,USA,3/18/2014  12:00:00 AM,Lia Armand,50.00,183.00,76.00,43.92,0.91,24.00,Behaviour of personnel,0.42,2014-Q1
Jeans,Trousers,New York,USA,3/26/2014  12:00:00 AM,Lia Armand,950.00,"2,943.00","1,080.00",735.75,0.85,16.00,Item defect / bad quality,0.37,2014-Q1
Jeans,Trousers,Los Angeles,USA,3/20/2014  12:00:00 AM,Lia Armand,700.00,"2,333.00",830.00,489.93,0.88,24.00,Behaviour of personnel,0.36,2014-Q1
Jeans,Trousers,San Francisco,USA,1/30/2014  12:00:00 AM,Lia Armand,650.00,"1,876.00",495.00,393.96,0.86,16.00,Price too high / competition,0.26,2014-Q1
Jeans,Trousers,Washington,USA,2/14/2014  12:00:00 AM,Lia Armand,250.00,730.00,189.00,124.10,0.91,15.00,Behaviour of personnel,0.26,2014-Q1
Party pants,Trousers,Brussels,Belgium,1/3/2014  12:00:00 AM,Lois Wood,100.00,285.00,128.00,110.15,0.95,18.00,Customer service,0.45,2014-Q1
Jeans,Trousers,Brussels,Belgium,2/28/2014  12:00:00 AM,Lois Wood,200.00,580.00,193.00,151.36,0.95,23.00,Other / unknown,0.33,2014-Q1
Party pants,Trousers,Zurich,Switzerland,1/17/2014  12:00:00 AM,Maria Price,250.00,777.00,404.00,204.12,0.83,11.00,Item defect / bad quality,0.52,2014-Q1
Jeans,Trousers,Zurich,Switzerland,1/14/2014  12:00:00 AM,Maria Price,100.00,247.00,54.00,215.10,0.88,15.00,Item not as described,0.22,2014-Q1
Party pants,Trousers,Seoul,South Korea,2/14/2014  12:00:00 AM,Marie Mann,200.00,712.00,373.00,22.25,0.84,25.00,Customer service,0.52,2014-Q1
Jeans,Trousers,Seoul,South Korea,3/11/2014  12:00:00 AM,Marie Mann,500.00,"1,202.00",179.00,75.10,0.93,19.00,Item not as described,0.15,2014-Q1
Party pants,Trousers,Tunis,Tunisia,3/3/2014  12:00:00 AM,Marry Williams,300.00,972.00,505.00,77.70,0.85,20.00,Item defect / bad quality,0.52,2014-Q1
Party pants,Trousers,Dakar,Senegal,2/5/2014  12:00:00 AM,Marry Williams,150.00,356.00,159.00,28.44,0.88,21.00,Customer service,0.45,2014-Q1
Jeans,Trousers,Dakar,Senegal,1/17/2014  12:00:00 AM,Marry Williams,250.00,725.00,241.00,86.94,0.82,23.00,Other / unknown,0.33,2014-Q1
Jeans,Trousers,Tunis,Tunisia,2/20/2014  12:00:00 AM,Marry Williams,150.00,308.00,67.00,41.10,0.84,15.00,Item not as described,0.22,2014-Q1
Party pants,Trousers,Berlin,Germany,3/19/2014  12:00:00 AM,Mary Smith,"1,900.00","5,333.00","2,262.00",428.76,0.88,20.00,Customer service,0.42,2014-Q1
Jeans,Trousers,Frankfurt,Germany,3/10/2014  12:00:00 AM,Mary Smith,250.00,661.00,203.00,33.80,0.83,25.00,Other / unknown,0.31,2014-Q1
Jeans,Trousers,Berlin,Germany,3/7/2014  12:00:00 AM,Mary Smith,400.00,"1,058.00",274.00,45.85,0.87,14.00,Other / unknown,0.26,2014-Q1
Party pants,Trousers,Tokyo,Japan,2/28/2014  12:00:00 AM,Mayumi Mai,500.00,"1,915.00","1,012.00",95.76,0.86,15.00,Price too high / competition,0.53,2014-Q1
Party pants,Trousers,Osaka,Japan,3/1/2014  12:00:00 AM,Mayumi Mai,200.00,712.00,371.00,35.60,0.91,17.00,Item defect / bad quality,0.52,2014-Q1
Jeans,Trousers,Osaka,Japan,1/16/2014  12:00:00 AM,Mayumi Mai,100.00,219.00,91.00,10.96,0.83,19.00,Item not as described,0.42,2014-Q1
Jeans,Trousers,Tokyo,Japan,3/13/2014  12:00:00 AM,Mayumi Mai,800.00,"2,251.00",593.00,140.70,0.91,16.00,Other / unknown,0.26,2014-Q1
Party pants,Trousers,Barcelona,Spain,1/31/2014  12:00:00 AM,Nancy Miller,250.00,860.00,448.00,162.12,0.91,15.00,Customer service,0.52,2014-Q1
Party pants,Trousers,Madrid,Spain,2/20/2014  12:00:00 AM,Nancy Miller,950.00,"3,489.00","1,678.00",467.76,0.81,25.00,Item not as described,0.48,2014-Q1
Jeans,Trousers,Barcelona,Spain,2/11/2014  12:00:00 AM,Nancy Miller,100.00,265.00,110.00,136.60,0.86,20.00,Behaviour of personnel,0.42,2014-Q1
Jeans,Trousers,Madrid,Spain,1/3/2014  12:00:00 AM,Nancy Miller,"1,050.00","3,382.00","1,203.00",93.44,0.85,17.00,Other / unknown,0.36,2014-Q1
Party pants,Trousers,Mexico City,Mexico,1/25/2014  12:00:00 AM,Nelly Wood,600.00,"2,353.00","1,313.00",335.16,0.93,17.00,Price too high / competition,0.56,2014-Q1
Jeans,Trousers,Mexico City,Mexico,3/16/2014  12:00:00 AM,Nelly Wood,600.00,"1,766.00",648.00,"1,026.72",0.93,25.00,Item not as described,0.37,2014-Q1
Jeans,Trousers,Caracas,Venezuela,1/25/2014  12:00:00 AM,Nina Smith,100.00,274.00,84.00,131.50,0.81,15.00,Price too high / competition,0.31,2014-Q1
Jeans,Trousers,Bangkok,Thailand,1/27/2014  12:00:00 AM,Rita San,200.00,465.00,79.00,29.10,0.95,24.00,Customer service,0.17,2014-Q1
Party pants,Trousers,Buenos Aires,Argentina,2/17/2014  12:00:00 AM,Rose Sims,950.00,"3,331.00","1,638.00",27.60,0.91,22.00,Item defect / bad quality,0.49,2014-Q1
